"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","collectionCode","gbifID","verbatimLocality","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http://unknown.org/captive","identificationID","identificationRemarks","occurrenceRemarks","informationWithheld","name"
"4014901984","Peltigera collina (Ach.) Schrad.","48.65524","-123.7283","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","CA","DWC_ARCHIVE","2023-04-11T13:34:52.997+00:00","2023-04-11T18:53:35.178+00:00","356","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT"," 2601174","5","95","     180","    1055","   8373","2601137"," 2601174"," 2601174","Peltigera collina (Ach.) Schrad.","Fungi","Ascomycota","Peltigerales","Peltigeraceae","Peltigera","Peltigera collina","Peltigera","collina","SPECIES","ACCEPTED","NE","2023-01-06T02:13:37","    26","NORTH_AMERICA","British Columbia","2023","1"," 5","2023-01-05T12:20:00","2023-01-06T21:30:36.000+00:00","2023-04-11T18:53:35.178+00:00","https://www.inaturalist.org/observations/145935982","http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","iNaturalist research-grade observations","Brian Starzomski","Brian Starzomski","WGS84","Lecanoromycetes","CA","Canada","Brian Starzomski","145935982","bstarzomski","2023/01/05 12:20 PM","Observations","4014901984","Cowichan Valley, BC, Canada","https://www.inaturalist.org/observations/145935982","194736","145935982","iNaturalist","12:20:00-08:00","wild","325220461",NA,NA,NA,"Peltigera collina (Ach.) Schrad."
"4014966051","Peltigera britannica (Gyeln.) Holt.-Hartw. & Tønsberg","48.65520","-123.7284","cdc","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","CA","DWC_ARCHIVE","2023-04-11T13:34:52.997+00:00","2023-04-11T18:40:46.203+00:00","356","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT"," 2601171","5","95","     180","    1055","   8373","2601137"," 2601171"," 2601171","Peltigera britannica (Gyeln.) Holt.-Hartw. & Tønsberg","Fungi","Ascomycota","Peltigerales","Peltigeraceae","Peltigera","Peltigera britannica","Peltigera","britannica","SPECIES","ACCEPTED","NE","2023-01-06T02:13:54","    18","NORTH_AMERICA","British Columbia","2023","1"," 5","2023-01-05T12:19:00","2023-01-07T17:31:45.000+00:00","2023-04-11T18:40:46.203+00:00","https://www.inaturalist.org/observations/145935991","http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","iNaturalist research-grade observations","Brian Starzomski","Brian Starzomski","WGS84","Lecanoromycetes","CA","Canada","Brian Starzomski","145935991","bstarzomski","2023/01/05 12:19 PM","Observations","4014966051","Cowichan Valley, British Columbia, Canada","https://www.inaturalist.org/observations/145935991","119677","145935991","iNaturalist","12:19:00-08:00","wild","325220487",NA,NA,NA,"Peltigera britannica (Gyeln.) Holt.-Hartw. & Tønsberg"
"4014910959","Peltigera britannica (Gyeln.) Holt.-Hartw. & Tønsberg","48.65528","-123.7284","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","CA","DWC_ARCHIVE","2023-04-11T13:34:52.997+00:00","2023-04-11T18:42:36.169+00:00","356","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT"," 2601171","5","95","     180","    1055","   8373","2601137"," 2601171"," 2601171","Peltigera britannica (Gyeln.) Holt.-Hartw. & Tønsberg","Fungi","Ascomycota","Peltigerales","Peltigeraceae","Peltigera","Peltigera britannica","Peltigera","britannica","SPECIES","ACCEPTED","NE","2023-01-06T02:13:54","    43","NORTH_AMERICA","British Columbia","2023","1"," 5","2023-01-05T12:19:00","2023-01-07T17:30:37.000+00:00","2023-04-11T18:42:36.169+00:00","https://www.inaturalist.org/observations/145935993","http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","iNaturalist research-grade observations","Brian Starzomski","Brian Starzomski","WGS84","Lecanoromycetes","CA","Canada","Brian Starzomski","145935993","bstarzomski","2023/01/05 12:19 PM","Observations","4014910959","Cowichan Valley, British Columbia, Canada","https://www.inaturalist.org/observations/145935993","119677","145935993","iNaturalist","12:19:00-08:00","wild","325220489",NA,NA,NA,"Peltigera britannica (Gyeln.) Holt.-Hartw. & Tønsberg"
"4014893985","Lobaria pulmonaria (L.) Hoffm.","48.65513","-123.7284","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","CA","DWC_ARCHIVE","2023-04-11T13:34:52.997+00:00","2023-04-11T18:45:25.782+00:00","356","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT"," 5260693","5","95","     180","    1055","   8375","2600355"," 5260693"," 5260693","Lobaria pulmonaria (L.) Hoffm.","Fungi","Ascomycota","Peltigerales","Lobariaceae","Lobaria","Lobaria pulmonaria","Lobaria","pulmonaria","SPECIES","ACCEPTED","NE","2023-01-06T02:13:56","     9","NORTH_AMERICA","British Columbia","2023","1"," 5","2023-01-05T12:18:00","2023-01-06T15:57:28.000+00:00","2023-04-11T18:45:25.782+00:00","https://www.inaturalist.org/observations/145935999","http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","iNaturalist research-grade observations","Brian Starzomski","Brian Starzomski","WGS84","Lecanoromycetes","CA","Canada","Brian Starzomski","145935999","bstarzomski","2023/01/05 12:18 PM","Observations","4014893985","Cowichan Valley, British Columbia, Canada","https://www.inaturalist.org/observations/145935999","48711","145935999","iNaturalist","12:18:00-08:00","wild","325220497",NA,NA,NA,"Lobaria pulmonaria (L.) Hoffm."
"4014963979","Sphaerophorus tuckermanii Räsänen","48.65512","-123.7285","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","CA","DWC_ARCHIVE","2023-04-11T13:34:52.997+00:00","2023-04-11T18:48:03.679+00:00","356","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT"," 5471125","5","95","     180","    1048","   4810","2608411"," 5261338"," 5261338","Sphaerophorus globosus (Huds.) Vain.","Fungi","Ascomycota","Lecanorales","Sphaerophoraceae","Sphaerophorus","Sphaerophorus globosus","Sphaerophorus","tuckermanii","SPECIES","SYNONYM","NE","2023-01-06T02:13:58","    11","NORTH_AMERICA","British Columbia","2023","1"," 5","2023-01-05T12:17:00","2023-01-07T17:30:17.000+00:00","2023-04-11T18:48:03.679+00:00","https://www.inaturalist.org/observations/145936004","http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","iNaturalist research-grade observations","Brian Starzomski","Brian Starzomski","WGS84","Lecanoromycetes","CA","Canada","Brian Starzomski","145936004","bstarzomski","2023/01/05 12:17 PM","Observations","4014963979","Cowichan Valley, British Columbia, Canada","https://www.inaturalist.org/observations/145936004","123231","145936004","iNaturalist","12:17:00-08:00","wild","325220503",NA,NA,NA,"Sphaerophorus tuckermanii Räsänen"
"4015202004","Peltigera membranacea (Ach.) Nyl.","48.65482","-123.7290","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","CA","DWC_ARCHIVE","2023-04-11T13:34:52.997+00:00","2023-04-11T18:46:47.811+00:00","356","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT"," 2601169","5","95","     180","    1055","   8373","2601137"," 2601169"," 2601169","Peltigera membranacea (Ach.) Nyl.","Fungi","Ascomycota","Peltigerales","Peltigeraceae","Peltigera","Peltigera membranacea","Peltigera","membranacea","SPECIES","ACCEPTED","NE","2023-01-06T02:14:46","   223","NORTH_AMERICA","British Columbia","2023","1"," 5","2023-01-05T12:14:00","2023-01-06T21:27:12.000+00:00","2023-04-11T18:46:47.811+00:00","https://www.inaturalist.org/observations/145936047","http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","iNaturalist research-grade observations","Brian Starzomski","Brian Starzomski","WGS84","Lecanoromycetes","CA","Canada","Brian Starzomski","145936047","bstarzomski","2023/01/05 12:14 PM","Observations","4015202004","Cowichan Valley, BC, Canada","https://www.inaturalist.org/observations/145936047","117858","145936047","iNaturalist","12:14:00-08:00","wild","325220587",NA,NA,NA,"Peltigera membranacea (Ach.) Nyl."
"4018125798","Cladonia arbuscula","48.65364","-123.7288","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","CA","DWC_ARCHIVE","2023-04-11T13:34:52.997+00:00","2023-04-11T18:51:17.829+00:00","356","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT"," 2607648","5","95","     180","    1048","   8328","2607519"," 2607648"," 2607648","Cladonia arbuscula","Fungi","Ascomycota","Lecanorales","Cladoniaceae","Cladonia","Cladonia arbuscula","Cladonia","arbuscula","SPECIES","ACCEPTED","NE","2023-01-07T17:29:52","   200","NORTH_AMERICA","British Columbia","2023","1"," 5","2023-01-05T10:45:00","2023-01-13T04:04:30.000+00:00","2023-04-11T18:51:17.829+00:00","https://www.inaturalist.org/observations/145936219","http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","iNaturalist research-grade observations","Brian Starzomski","Randal","WGS84","Lecanoromycetes","CA","Canada","Brian Starzomski","145936219","bstarzomski","2023/01/05 10:45 AM","Observations","4018125798","Cowichan Valley, British Columbia, Canada","https://www.inaturalist.org/observations/145936219","320843","145936219","iNaturalist","10:45:00-08:00","wild","325578987",NA,NA,NA,"Cladonia arbuscula"
"4014977007","Letharia vulpina (L.) Hue","48.65267","-123.7302","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","CA","DWC_ARCHIVE","2023-04-11T13:34:52.997+00:00","2023-04-11T18:48:32.574+00:00","356","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT"," 2605403","5","95","     180","    1048","   8305","2605402"," 2605403"," 2605403","Letharia vulpina (L.) Hue","Fungi","Ascomycota","Lecanorales","Parmeliaceae","Letharia","Letharia vulpina","Letharia","vulpina","SPECIES","ACCEPTED","NE","2023-01-06T02:40:34","    15","NORTH_AMERICA","British Columbia","2023","1"," 5","2023-01-05T14:40:00","2023-01-06T21:10:56.000+00:00","2023-04-11T18:48:32.574+00:00","https://www.inaturalist.org/observations/145937709","http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","iNaturalist research-grade observations","Brian Starzomski","Brian Starzomski","WGS84","Lecanoromycetes","CA","Canada","Brian Starzomski","145937709","bstarzomski","2023/01/05 2:40 PM","Observations","4014977007","Cowichan Valley, BC, Canada","https://www.inaturalist.org/observations/145937709","54613","145937709","iNaturalist","14:40:00-08:00","wild","325224566",NA,NA,NA,"Letharia vulpina (L.) Hue"
"4014971030","Lobaria anomala (Brodo & Ahti) T.Sprib. & McCune","48.65258","-123.7299","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","CA","DWC_ARCHIVE","2023-04-11T13:34:52.997+00:00","2023-04-11T18:52:30.895+00:00","356","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","10867175","5","95","     180","    1055","   8375","2600355","10867175","10867175","Lobaria anomala (Brodo & Ahti) T.Sprib. & McCune","Fungi","Ascomycota","Peltigerales","Lobariaceae","Lobaria","Lobaria anomala","Lobaria","anomala","SPECIES","ACCEPTED","NE","2023-01-06T02:40:34","    18","NORTH_AMERICA","British Columbia","2023","1"," 5","2023-01-05T14:42:00","2023-01-06T21:10:52.000+00:00","2023-04-11T18:52:30.895+00:00","https://www.inaturalist.org/observations/145937710","http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","iNaturalist research-grade observations","Brian Starzomski","Brian Starzomski","WGS84","Lecanoromycetes","CA","Canada","Brian Starzomski","145937710","bstarzomski","2023/01/05 2:42 PM","Observations","4014971030","Cowichan Valley, British Columbia, Canada","https://www.inaturalist.org/observations/145937710","463448","145937710","iNaturalist","14:42:00-08:00","wild","325224567",NA,NA,NA,"Lobaria anomala (Brodo & Ahti) T.Sprib. & McCune"
"4015253979","Lobaria anomala (Brodo & Ahti) T.Sprib. & McCune","48.65382","-123.7328","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","CA","DWC_ARCHIVE","2023-04-11T13:34:52.997+00:00","2023-04-11T18:50:04.923+00:00","356","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","10867175","5","95","     180","    1055","   8375","2600355","10867175","10867175","Lobaria anomala (Brodo & Ahti) T.Sprib. & McCune","Fungi","Ascomycota","Peltigerales","Lobariaceae","Lobaria","Lobaria anomala","Lobaria","anomala","SPECIES","ACCEPTED","NE","2023-01-06T02:40:40","     3","NORTH_AMERICA","British Columbia","2023","1"," 5","2023-01-05T14:22:00","2023-01-06T16:03:10.000+00:00","2023-04-11T18:50:04.923+00:00","https://www.inaturalist.org/observations/145937734","http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","iNaturalist research-grade observations","Brian Starzomski","Brian Starzomski","WGS84","Lecanoromycetes","CA","Canada","Brian Starzomski","145937734","bstarzomski","2023/01/05 2:22 PM","Observations","4015253979","Cowichan Valley, BC, Canada","https://www.inaturalist.org/observations/145937734","463448","145937734","iNaturalist","14:22:00-08:00","wild","325224600",NA,NA,NA,"Lobaria anomala (Brodo & Ahti) T.Sprib. & McCune"
"4014871003","Peltigera britannica (Gyeln.) Holt.-Hartw. & Tønsberg","48.65550","-123.7337","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","CA","DWC_ARCHIVE","2023-04-11T13:34:52.997+00:00","2023-04-11T18:43:36.383+00:00","356","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT"," 2601171","5","95","     180","    1055","   8373","2601137"," 2601171"," 2601171","Peltigera britannica (Gyeln.) Holt.-Hartw. & Tønsberg","Fungi","Ascomycota","Peltigerales","Peltigeraceae","Peltigera","Peltigera britannica","Peltigera","britannica","SPECIES","ACCEPTED","NE","2023-01-06T02:40:52","    44","NORTH_AMERICA","British Columbia","2023","1"," 5","2023-01-05T13:44:00","2023-01-06T04:32:15.000+00:00","2023-04-11T18:43:36.383+00:00","https://www.inaturalist.org/observations/145937788","http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","iNaturalist research-grade observations","Brian Starzomski","Brian Starzomski","WGS84","Lecanoromycetes","CA","Canada","Brian Starzomski","145937788","bstarzomski","2023/01/05 1:44 PM","Observations","4014871003","Cowichan Valley, British Columbia, Canada","https://www.inaturalist.org/observations/145937788","119677","145937788","iNaturalist","13:44:00-08:00","wild","325224682",NA,NA,NA,"Peltigera britannica (Gyeln.) Holt.-Hartw. & Tønsberg"
"4014844012","Platismatia glauca (L.) W.L.Culb. & C.F.Culb.","48.65589","-123.7310","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","CA","DWC_ARCHIVE","2023-04-11T13:34:52.997+00:00","2023-04-11T18:45:50.031+00:00","356","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT"," 2605342","5","95","     180","    1048","   8305","2605338"," 2605342"," 2605342","Platismatia glauca (L.) W.L.Culb. & C.F.Culb.","Fungi","Ascomycota","Lecanorales","Parmeliaceae","Platismatia","Platismatia glauca","Platismatia","glauca","SPECIES","ACCEPTED","NE","2023-01-06T02:40:57","   992","NORTH_AMERICA","British Columbia","2023","1"," 5","2023-01-05T13:30:00","2023-01-06T21:03:10.000+00:00","2023-04-11T18:45:50.031+00:00","https://www.inaturalist.org/observations/145937806","http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","iNaturalist research-grade observations","Brian Starzomski","Brian Starzomski","WGS84","Lecanoromycetes","CA","Canada","Brian Starzomski","145937806","bstarzomski","2023/01/05 1:30 PM","Observations","4014844012","Cowichan Valley, BC, Canada","https://www.inaturalist.org/observations/145937806","117874","145937806","iNaturalist","13:30:00-08:00","wild","325224711",NA,NA,NA,"Platismatia glauca (L.) W.L.Culb. & C.F.Culb."
"4014971031","Cladonia uncialis","48.65544","-123.7300","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","CA","DWC_ARCHIVE","2023-04-11T13:34:52.997+00:00","2023-04-11T18:54:10.881+00:00","356","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","11103124","5","95","     180","    1048","   8328","2607519","11103124","11103124","Cladonia uncialis","Fungi","Ascomycota","Lecanorales","Cladoniaceae","Cladonia","Cladonia uncialis","Cladonia","uncialis","SPECIES","ACCEPTED","NE","2023-01-07T17:28:00","     6","NORTH_AMERICA","British Columbia","2023","1"," 5","2023-01-05T12:42:00","2023-01-07T19:48:09.000+00:00","2023-04-11T18:54:10.881+00:00","https://www.inaturalist.org/observations/145937864","http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","iNaturalist research-grade observations","Brian Starzomski","Randal","WGS84","Lecanoromycetes","CA","Canada","Brian Starzomski","145937864","bstarzomski","2023/01/05 12:42 PM","Observations","4014971031","Cowichan Valley, British Columbia, Canada","https://www.inaturalist.org/observations/145937864","121208","145937864","iNaturalist","12:42:00-08:00","wild","325578748",NA,NA,NA,"Cladonia uncialis"
"4014858015","Pilophorus acicularis (Ach.) Th.Fr.","48.64281","-123.7392","cdc","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","CA","DWC_ARCHIVE","2023-04-11T13:34:52.997+00:00","2023-04-11T18:53:13.780+00:00","356","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT"," 5261257","5","95","     180","    1048","   8328","2607513"," 5261257"," 5261257","Pilophorus acicularis (Ach.) Th.Fr.","Fungi","Ascomycota","Lecanorales","Cladoniaceae","Pilophorus","Pilophorus acicularis","Pilophorus","acicularis","SPECIES","ACCEPTED","NE","2023-01-06T03:00:28",NA,"NORTH_AMERICA","British Columbia","2023","1"," 5","2023-01-05T15:14:00","2023-01-06T04:29:09.000+00:00","2023-04-11T18:53:13.780+00:00","https://www.inaturalist.org/observations/145938721","http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","iNaturalist research-grade observations","Brian Starzomski","Brian Starzomski","WGS84","Lecanoromycetes","CA","Canada","Brian Starzomski","145938721","bstarzomski","2023/01/05 3:14 PM","Observations","4014858015","Koksilah River, Cowichan Valley, British Columbia, Canada","https://www.inaturalist.org/observations/145938721","128919","145938721","iNaturalist","15:14:00-08:00","wild","325227668",NA,NA,NA,"Pilophorus acicularis (Ach.) Th.Fr."
"4018565791","Candelariella vitellina","48.65481","-123.7335","cdc","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","CA","DWC_ARCHIVE","2023-04-11T13:34:52.997+00:00","2023-04-11T18:52:24.724+00:00","356","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT"," 8195734","5","95","10792796","    1269","   8343","2599884"," 8195734"," 8195734","Candelariella vitellina","Fungi","Ascomycota","Candelariales","Candelariaceae","Candelariella","Candelariella vitellina","Candelariella","vitellina","SPECIES","ACCEPTED","NE","2023-01-06T03:00:34",NA,"NORTH_AMERICA","British Columbia","2023","1"," 5","2023-01-05T13:56:00","2023-01-13T03:59:46.000+00:00","2023-04-11T18:52:24.724+00:00","https://www.inaturalist.org/observations/145938743","http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","iNaturalist research-grade observations","Brian Starzomski","Brian Starzomski","WGS84","Candelariomycetes","CA","Canada","Brian Starzomski","145938743","bstarzomski","2023/01/05 1:56 PM","Observations","4018565791","Cowichan Valley, BC, Canada","https://www.inaturalist.org/observations/145938743","182455","145938743","iNaturalist","13:56:00-08:00","wild","325227696",NA,NA,NA,"Candelariella vitellina"
"4018103781","Peltigera britannica (Gyeln.) Holt.-Hartw. & Tønsberg","48.65481","-123.7335","cdc","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","CA","DWC_ARCHIVE","2023-04-11T13:34:52.997+00:00","2023-04-11T18:54:32.073+00:00","356","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT"," 2601171","5","95","     180","    1055","   8373","2601137"," 2601171"," 2601171","Peltigera britannica (Gyeln.) Holt.-Hartw. & Tønsberg","Fungi","Ascomycota","Peltigerales","Peltigeraceae","Peltigera","Peltigera britannica","Peltigera","britannica","SPECIES","ACCEPTED","NE","2023-01-07T17:19:51",NA,"NORTH_AMERICA","British Columbia","2023","1"," 5","2023-01-05T13:53:00","2023-01-13T04:03:38.000+00:00","2023-04-11T18:54:32.073+00:00","https://www.inaturalist.org/observations/145938745","http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","iNaturalist research-grade observations","Brian Starzomski","Randal","WGS84","Lecanoromycetes","CA","Canada","Brian Starzomski","145938745","bstarzomski","2023/01/05 1:53 PM","Observations","4018103781","Cowichan Valley, British Columbia, Canada","https://www.inaturalist.org/observations/145938745","119677","145938745","iNaturalist","13:53:00-08:00","wild","325577611","looks flaky to me",NA,NA,"Peltigera britannica (Gyeln.) Holt.-Hartw. & Tønsberg"
"4028795293","Vahliella saubinetii (Mont.) P.M.Jørg.","48.65619","-123.7323","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","CA","DWC_ARCHIVE","2023-04-11T13:34:52.997+00:00","2023-04-11T18:53:58.289+00:00","356","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT"," 8213096","5","95","     180","    1055","5953292","2601230"," 8213096"," 8213096","Vahliella saubinetii (Mont.) P.M.Jørg.","Fungi","Ascomycota","Peltigerales","Vahliellaceae","Vahliella","Vahliella saubinetii","Vahliella","saubinetii","SPECIES","ACCEPTED","NE","2023-01-07T17:17:41",NA,"NORTH_AMERICA","British Columbia","2023","1"," 5","2023-01-05T13:36:00","2023-02-05T02:39:29.000+00:00","2023-04-11T18:53:58.289+00:00","https://www.inaturalist.org/observations/145938749","http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","iNaturalist research-grade observations","Brian Starzomski","Randal","WGS84","Lecanoromycetes","CA","Canada","Brian Starzomski","145938749","bstarzomski","2023/01/05 1:36 PM","Observations","4028795293","Cowichan Valley, British Columbia, Canada","https://www.inaturalist.org/observations/145938749","532458","145938749","iNaturalist","13:36:00-08:00","wild","325577307",NA,"on arbutus bark; forget this one's name",NA,"Vahliella saubinetii (Mont.) P.M.Jørg."
"4014935026","Stictis radiata (L.) Pers.","48.65593","-123.7313","cdc","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","CA","DWC_ARCHIVE","2023-04-11T13:34:52.997+00:00","2023-04-11T18:53:06.069+00:00","356","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT"," 8965751","5","95","     180","    1279","   8390","7249880"," 8965751"," 8965751","Stictis radiata (L.) Pers.","Fungi","Ascomycota","Ostropales","Stictidaceae","Stictis","Stictis radiata","Stictis","radiata","SPECIES","ACCEPTED","NE","2023-01-06T03:00:36",NA,"NORTH_AMERICA","British Columbia","2023","1"," 5","2023-01-05T13:34:00","2023-01-06T04:05:13.000+00:00","2023-04-11T18:53:06.069+00:00","https://www.inaturalist.org/observations/145938752","http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","iNaturalist research-grade observations","Brian Starzomski","Brian Starzomski","WGS84","Lecanoromycetes","CA","Canada","Brian Starzomski","145938752","bstarzomski","2023/01/05 1:34 PM","Observations","4014935026","Cowichan Valley, BC, Canada","https://www.inaturalist.org/observations/145938752","352459","145938752","iNaturalist","13:34:00-08:00","wild","325227710",NA,NA,NA,"Stictis radiata (L.) Pers."
"4014970039","Vahliella saubinetii (Mont.) P.M.Jørg.","48.65619","-123.7323","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","CA","DWC_ARCHIVE","2023-04-11T13:34:52.997+00:00","2023-04-11T18:51:07.152+00:00","356","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT"," 8213096","5","95","     180","    1055","5953292","2601230"," 8213096"," 8213096","Vahliella saubinetii (Mont.) P.M.Jørg.","Fungi","Ascomycota","Peltigerales","Vahliellaceae","Vahliella","Vahliella saubinetii","Vahliella","saubinetii","SPECIES","ACCEPTED","NE","2022-03-28T17:20:01",NA,"NORTH_AMERICA","British Columbia","2023","1"," 5","2023-01-05T13:35:00","2023-01-06T04:38:15.000+00:00","2023-04-11T18:51:07.152+00:00","https://www.inaturalist.org/observations/145938753","http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","iNaturalist research-grade observations","Brian Starzomski","Braden J. Judson","WGS84","Lecanoromycetes","CA","Canada","Brian Starzomski","145938753","bstarzomski","2023/01/05 1:35 PM","Observations","4014970039","Cowichan Valley, BC, Canada","https://www.inaturalist.org/observations/145938753","532458","145938753","iNaturalist","13:35:00-08:00","wild","325241100","I think this is the usual on Arbutus.","on arbutus bark; forget this one's name",NA,"Vahliella saubinetii (Mont.) P.M.Jørg."
